location_1,location_2,distance
Alabama,Toyama-ken,1641.85191548
Alabama,Wakayama-ken,1553.96099637
Alabama,Yamagata-ken,1660.7373753
Alabama,Yamaguchi-ken,1551.54219109
Alabama,Yamanashi-ken,1572.12942074
Alabama,Adygea,882.370597514
Alabama,Altai_Krai,974.807379235
Alabama,Altai_Republic,1193.54489294
Alabama,Amur_Oblast,1043.6553354
Alabama,Arkhangelsk_Oblast,968.889253349
Alabama,Astrakhan_Oblast,880.56471908
Alabama,Bashkortostan,944.839294216
Alabama,Belgorod_Oblast,984.521758538
Alabama,Bryansk_Oblast,955.937886655
Alabama,Buryatia,1060.78272866
Alabama,Chechnya,1864.67325441
Alabama,Chelyabinsk_Oblast,920.051665544
Alabama,Chukotka,1890.80994153
Alabama,Chuvashia,940.202788414
Alabama,Dagestan,1428.32342756
Alabama,Ingushetia,1897.55086305
Alabama,Irkutsk_Oblast,941.193948718
Alabama,Ivanovo_Oblast,995.126325108
Alabama,Jewish_Autonomous_Oblast,1037.43357057
Alabama,Kabardino_Balkaria,1097.19969076
Alabama,Kaliningrad_Oblast,899.377384827
Alabama,Kalmykia,1103.76792086
Alabama,Kaluga_Oblast,933.648796627
Alabama,Kamchatka_Krai,1232.67980985
Alabama,Karachay_Cherkessia,1055.26048431
Alabama,Karelia,973.084733879
Alabama,Kemerovo_Oblast,949.913678629
Alabama,Khabarovsk_Krai,1009.34309853
Alabama,Khakassia,992.557577375
Alabama,Khanty_Mansi_Autonomous_Okrug,1665.17346679
Alabama,Kirov_Oblast,1005.876888
Alabama,Komi_Republic,1144.57589936
Alabama,Kostroma_Oblast,980.647717688
Alabama,Krasnodar_Krai,908.603616431
Alabama,Krasnoyarsk_Krai,972.239596303
Alabama,Kurgan_Oblast,960.063024071
Alabama,Kursk_Oblast,966.432322753
Alabama,Leningrad_Oblast,978.661328238
Alabama,Lipetsk_Oblast,958.437352372
Alabama,Magadan_Oblast,1460.80107698
Alabama,Mari_El,970.061185296
Alabama,Mordovia,979.907791356
Alabama,Moscow_Oblast,994.614204915
Alabama,Moscow,1053.17170771
Alabama,Murmansk_Oblast,1182.75312476
Alabama,Nenets_Autonomous_Okrug,1277.26882233
Alabama,Nizhny_Novgorod_Oblast,969.914767499
Alabama,North_Ossetia_Alania,1024.26360248
Alabama,Novgorod_Oblast,956.041135102
Alabama,Novosibirsk_Oblast,927.545941891
Alabama,Omsk_Oblast,952.240948615
Alabama,Orenburg_Oblast,962.633813529
Alabama,Oryol_Oblast,963.782280399
Alabama,Penza_Oblast,950.409991425
Alabama,Perm_Krai,906.459130991
Alabama,Primorsky_Krai,968.266400451
Alabama,Pskov_Oblast,949.605257658
Alabama,Rostov_Oblast,941.060970963
Alabama,Ryazan_Oblast,959.677463695
Alabama,Sakha,1340.51777423
Alabama,Sakhalin_Oblast,1142.48948476
Alabama,Samara_Oblast,946.386341862
Alabama,Saratov_Oblast,932.755208198
Alabama,Smolensk_Oblast,963.547911535
Alabama,St._Petersburg,1051.76816178
Alabama,Stavropol_Krai,911.107226148
Alabama,Sverdlovsk_Oblast,937.010586254
Alabama,Tambov_Oblast,973.265399893
Alabama,Tatarstan,939.070807767
Alabama,Tomsk_Oblast,982.473183728
Alabama,Tula_Oblast,1021.34983084
Alabama,Tuva,1681.77385218
Alabama,Tver_Oblast,943.094711713
Alabama,Tyumen_Oblast,1027.6895086
Alabama,Udmurtia,973.066640361
Alabama,Ulyanovsk_Oblast,946.360207626
Alabama,Vladimir_Oblast,947.710958215
Alabama,Volgograd_Oblast,916.263345524
Alabama,Vologda_Oblast,971.333040594
Alabama,Voronezh_Oblast,982.758702907
Alabama,Yamalo_Nenets_Autonomous_Okrug,2003.13992391
Alabama,Yaroslavl_Oblast,981.325483429
Alabama,Zabaykalsky_Krai,1026.36526827
Alabama,Eastern_Cape,1551.08435283
Alabama,Free_State,1575.44225393
Alabama,Gauteng,1743.37010904
Alabama,KwaZulu-Natal,1792.45840141
Alabama,Limpopo,1762.03264081
Alabama,Mpumalanga,1907.24065558
Alabama,Northern_Cape,1515.56960285
Alabama,North_West,1574.5644082
Alabama,Western_Cape,1361.16317879
Alabama,Alabama,0.0
Alabama,Alaska,849.330585315
Alabama,Arizona,395.628443809
Alabama,Arkansas,342.986959009
Alabama,California,493.210468414
Alabama,Colorado,493.620244129
Alabama,Connecticut,542.235489444
Alabama,Delaware,492.000501472
Alabama,District_of_Columbia,948.387616535
Alabama,Florida,479.794863407
Alabama,Georgia,512.673743535
Alabama,Hawaii,706.225399954
Alabama,Idaho,436.040527859
Alabama,Illinois,423.472696218
Alabama,Indiana,341.933999222
Alabama,Iowa,458.926199813
Alabama,Kansas,418.453426677
Alabama,Kentucky,344.403881647
Alabama,Louisiana,339.015315294
Alabama,Maine,560.782459833
Alabama,Maryland,492.252626913
Alabama,Massachusetts,547.068869321
Alabama,Michigan,363.611285875
Alabama,Minnesota,502.227822475
Alabama,Mississippi,339.721393744
Alabama,Missouri,346.25007628
Alabama,Montana,483.801205768
Alabama,Nebraska,450.991813467
Alabama,Nevada,447.424059512
Alabama,New_Hampshire,608.674753422
Alabama,New_Jersey,533.618542973
Alabama,New_Mexico,399.938819056
Alabama,New_York,442.362147714
Alabama,North_Carolina,349.354459232
Alabama,North_Dakota,578.128590428
Alabama,Ohio,344.257081391
Alabama,Oklahoma,335.891078631
Alabama,Oregon,394.847225803
Alabama,Pennsylvania,441.047766927
Alabama,Puerto_Rico,590.513343341
Alabama,Rhode_Island,539.843263903
Alabama,South_Carolina,313.268521113
Alabama,South_Dakota,530.470257993
Alabama,Tennessee,297.532186702
Alabama,Texas,522.174270443
Alabama,Utah,863.931268722
Alabama,Vermont,701.478839714
Alabama,Virginia,433.077802483
Alabama,Washington,410.445378466
Alabama,West_Virginia,457.75425418
Alabama,Wisconsin,434.812264203
Alabama,Wyoming,583.917563907
Alabama,Israel,1055.72697465
Alaska,Australian_Capital_Territory,943.015234871
Alaska,New_South_Wales,935.376553767
Alaska,Northern_Territory,804.652795052
Alaska,Queensland,886.860631876
Alaska,South_Australia,1003.64887769
Alaska,Tasmania,1045.01777445
Alaska,Victoria,934.436390683
Alaska,Western_Australia,857.591131193
Alaska,Alberta,883.971085437
Alaska,British_Columbia,1142.3834466
Alaska,Manitoba,949.573643885
Alaska,New_Brunswick,1156.16085424
Alaska,Newfoundland_and_Labrador,1210.52826657
Alaska,Nova_Scotia,1219.29675333
Alaska,Ontario,1063.37939135
Alaska,Prince_Edward_Island,1219.10744463
Alaska,Quebec,1112.79195823
Alaska,Saskatchewan,1001.60470184
Alaska,Northwest_Territories,1300.93441608
Alaska,Nunavut,1640.21550818
Alaska,Yukon,1379.29087553
Alaska,Anhui,1193.16558247
Alaska,Beijing,1592.78206453
Alaska,Chongqing,1275.5734266
Alaska,Fujian,1199.4668959
Alaska,Gansu,1159.49745312
Alaska,Guangdong,1261.26303653
Alaska,Guangxi,1070.30203823
Alaska,Guizhou,1068.57092749
Alaska,Hainan,1085.07211881
Alaska,Hebei,1095.21568956
Alaska,Heilongjiang,1257.45115637
Alaska,Henan,1071.42830221
Alaska,Hubei,1176.7073802
Alaska,Hunan,1148.67417634
Alaska,Inner_Mongolia,1210.47449336
Alaska,Jiangsu,1281.5362004
Alaska,Jiangxi,1036.80994443
Alaska,Jilin,1247.34905906
Alaska,Liaoning,1287.6637746
Alaska,Ningxia,1076.30742023
Alaska,Qinghai,1157.09012255
Alaska,Shaanxi,1153.61942992
Alaska,Shandong,1205.07384774
Alaska,Shanghai,1624.99329341
Alaska,Shanxi,1054.57745205
Alaska,Sichuan,1233.05858323
Alaska,Tianjin,1385.00535664
Alaska,Tibet,1236.40118704
Alaska,Xinjiang,1121.78929364
Alaska,Yunnan,1144.46212069
Alaska,Zhejiang,1333.56228822
Alaska,Greece,1635.00596104
Alaska,Norway,1247.60304936
Alaska,Romania,1478.43461235
Alaska,Slovakia,1319.05228451
Alaska,Spain,1563.30162165
Alaska,Portugal,1556.40998677
Alaska,Ireland,1251.89717032
Alaska,France,1467.90756205
Alaska,Slovenia,1572.7401857
Alaska,Netherlands,1354.91486202
Alaska,Finland,1441.73767403
Alaska,Austria,1525.05222592
Alaska,United-Kingdom,1364.06447598
Alaska,Italy,1656.96237985
Alaska,Germany,1633.24939699
Alaska,Lithuania,1426.43153928
Alaska,Denmark,1340.27307563
Alaska,Latvia,1453.26289807
Alaska,Estonia,1374.19142635
Alaska,Hungary,1466.15669786
Alaska,Luxembourg,1365.506303
Alaska,Bulgaria,1575.86974685
Alaska,Czech,1402.05390216
Alaska,Switzerland,1452.10943127
Alaska,Sweden,1473.52518534
Alaska,Cyprus,1241.71367942
Alaska,Uttar_Pradesh,1499.51850192
Alaska,Rajasthan,1475.50328707
Alaska,Haryana,1388.47100681
Alaska,Puducherry,1144.61081837
Alaska,West_Bengal,1336.99347112
Alaska,Andhra_Pradesh,1333.3213396
Alaska,Arunachal_Pradesh,1809.08096065
Alaska,Sikkim,1509.61377418
Alaska,Assam,1565.91661265
Alaska,Uttarakhand,1351.43255831
Alaska,Tamil_Nadu,1148.22313825
Alaska,Mizoram,1568.60760073
Alaska,Himachal_Pradesh,1324.63919591
Alaska,Meghalaya,1797.51206431
Alaska,Gujarat,1330.87139496
Alaska,Odisha,1290.90409636
Alaska,Maharashtra,1294.29959661
Alaska,Nct_of_Delhi,1477.04587025
Alaska,Chhattisgarh,1438.41065734
Alaska,Manipur,1433.6036361
Alaska,Bihar,1509.08113172
Alaska,Tripura,1489.19386186
Alaska,Jammu_and_Kashmir,1481.61151848
Alaska,Punjab,1307.07439951
Alaska,Goa,1165.58166526
Alaska,Madhya_Pradesh,1405.94685022
Alaska,Jharkhand,1438.76816486
Alaska,Andaman_and_Nicobar_Islands,1386.76459422
Alaska,Karnataka,1370.31234208
Alaska,Daman_and_Diu,2119.9718341
Alaska,Nagaland,1721.6552714
Alaska,Kerala,1089.25434481
Alaska,Aichi-ken,1760.49192494
Alaska,Akita-ken,2132.24052731
Alaska,Aomori-ken,1975.74023741
Alaska,Chiba-ken,1868.3408863
Alaska,Ehime-ken,1918.33652245
Alaska,Fukui-ken,1848.84537651
Alaska,Fukuoka-ken,1753.87521118
Alaska,Fukushima-ken,1874.55140348
Alaska,Gifu-ken,1865.26295454
Alaska,Gumma-ken,1850.287605
Alaska,Hiroshima-ken,1830.57502826
Alaska,Hokkaido,1908.48372307
Alaska,Hyogo-ken,1829.77743271
Alaska,Ibaraki-ken,1830.99066021
Alaska,Ishikawa-ken,1848.7861301
Alaska,Iwate-ken,1954.84290851
Alaska,Kagawa-ken,1901.26623067
Alaska,Kagoshima-ken,1840.28355811
Alaska,Kanagawa-ken,1813.28672055
Alaska,Kochi-ken,1992.10804991
Alaska,Kumamoto-ken,1800.63683152
Alaska,Kyoto-fu,1955.69898271
Alaska,Mie-ken,1838.46745777
Alaska,Miyagi-ken,1784.01864423
Alaska,Miyazaki-ken,1848.8093416
Alaska,Nagano-ken,1972.7305294
Alaska,Nagasaki-ken,1849.91500359
Alaska,Nara-ken,1857.98507277
Alaska,Niigata-ken,1939.5792062
Alaska,Oita-ken,1875.05017415
Alaska,Okayama-ken,1830.69264486
Alaska,Okinawa-ken,1402.21731814
Alaska,Osaka-fu,1820.92546147
Alaska,Saga-ken,1763.31469231
Alaska,Saitama-ken,1835.49942096
Alaska,Shiga-ken,1689.57912703
Alaska,Shimane-ken,1961.58982313
Alaska,Shizuoka-ken,1883.85261488
Alaska,Tochigi-ken,1830.8442165
Alaska,Tokushima-ken,1931.54654595
Alaska,Tokyo-to,1984.04142758
Alaska,Tottori-ken,1872.88243757
Alaska,Toyama-ken,1980.18477571
Alaska,Wakayama-ken,1914.31888072
Alaska,Yamagata-ken,1963.80581349
Alaska,Yamaguchi-ken,1959.30634742
Alaska,Yamanashi-ken,1888.01553704
Alaska,Adygea,1117.78137988
Alaska,Altai_Krai,1294.4470736
Alaska,Altai_Republic,1155.81217725
Alaska,Amur_Oblast,1123.98011086
Alaska,Arkhangelsk_Oblast,1204.32527807
Alaska,Astrakhan_Oblast,1065.58340332
Alaska,Bashkortostan,1178.04990786
Alaska,Belgorod_Oblast,1307.71969359
Alaska,Bryansk_Oblast,1292.21441889
Alaska,Buryatia,1048.92008549
Alaska,Chechnya,1530.8441851
Alaska,Chelyabinsk_Oblast,1191.14202861
Alaska,Chukotka,1766.58175266
Alaska,Chuvashia,1176.1458624
Alaska,Dagestan,1141.11589735
Alaska,Ingushetia,1566.08082579
Alaska,Irkutsk_Oblast,1047.72862493
Alaska,Ivanovo_Oblast,1376.12561689
Alaska,Jewish_Autonomous_Oblast,1112.32594274
Alaska,Kabardino_Balkaria,969.048483661
Alaska,Kaliningrad_Oblast,1093.56192615
Alaska,Kalmykia,983.467505721
Alaska,Kaluga_Oblast,1226.64467389
Alaska,Kamchatka_Krai,1186.63542988
Alaska,Karachay_Cherkessia,1013.89272722
Alaska,Karelia,1223.62424361
Alaska,Kemerovo_Oblast,1183.35863107
Alaska,Khabarovsk_Krai,1100.82589539
Alaska,Khakassia,1132.45693147
Alaska,Khanty_Mansi_Autonomous_Okrug,1463.46124944
Alaska,Kirov_Oblast,1359.61651894
Alaska,Komi_Republic,1138.75241907
Alaska,Kostroma_Oblast,1338.24875859
Alaska,Krasnodar_Krai,1154.43729221
Alaska,Krasnoyarsk_Krai,1126.02402212
Alaska,Kurgan_Oblast,1334.39813456
Alaska,Kursk_Oblast,1313.47737227
Alaska,Leningrad_Oblast,1237.36811645
Alaska,Lipetsk_Oblast,1307.6005764
Alaska,Magadan_Oblast,1310.82477856
Alaska,Mari_El,1147.92274264
Alaska,Mordovia,1292.81673773
Alaska,Moscow_Oblast,1214.11482968
Alaska,Moscow,1241.55360945
Alaska,Murmansk_Oblast,1172.4133243
Alaska,Nenets_Autonomous_Okrug,1097.3217087
Alaska,Nizhny_Novgorod_Oblast,1296.86750985
Alaska,North_Ossetia_Alania,1047.38307049
Alaska,Novgorod_Oblast,1320.36783353
Alaska,Novosibirsk_Oblast,1191.79284191
Alaska,Omsk_Oblast,1192.51026824
Alaska,Orenburg_Oblast,1227.02049021
Alaska,Oryol_Oblast,1285.87406612
Alaska,Penza_Oblast,1288.50304575
Alaska,Perm_Krai,1138.20919765
Alaska,Primorsky_Krai,1104.69223794
Alaska,Pskov_Oblast,1324.40403157
Alaska,Rostov_Oblast,1205.78959775
Alaska,Ryazan_Oblast,1351.74895068
Alaska,Sakha,1012.81475429
Alaska,Sakhalin_Oblast,1091.12610177
Alaska,Samara_Oblast,1201.99396706
Alaska,Saratov_Oblast,1234.93387137
Alaska,Smolensk_Oblast,1263.50300046
Alaska,St._Petersburg,1285.38423684
Alaska,Stavropol_Krai,1114.36031453
Alaska,Sverdlovsk_Oblast,1210.28527713
Alaska,Tambov_Oblast,1385.38773371
Alaska,Tatarstan,1166.87681006
Alaska,Tomsk_Oblast,1113.13466299
Alaska,Tula_Oblast,1343.95345378
Alaska,Tuva,1342.11332716
Alaska,Tver_Oblast,1324.69954194
Alaska,Tyumen_Oblast,1182.24692023
Alaska,Udmurtia,1110.04713538
Alaska,Ulyanovsk_Oblast,1276.68186503
Alaska,Vladimir_Oblast,1296.72341378
Alaska,Volgograd_Oblast,1212.99406192
Alaska,Vologda_Oblast,1299.10333106
Alaska,Voronezh_Oblast,1364.43200418
Alaska,Yamalo_Nenets_Autonomous_Okrug,1767.96572475
Alaska,Yaroslavl_Oblast,1315.38276865
Alaska,Zabaykalsky_Krai,1077.70852943
Alaska,Eastern_Cape,1385.45651035
Alaska,Free_State,1216.40126782
Alaska,Gauteng,1356.52389681
Alaska,KwaZulu-Natal,1437.58121027
Alaska,Limpopo,1614.98038825
Alaska,Mpumalanga,1518.80803438
Alaska,Northern_Cape,1159.90817864
Alaska,North_West,1222.18677784
Alaska,Western_Cape,1040.48767894
Alaska,Alabama,849.330585315
Alaska,Alaska,0.0
Alaska,Arizona,862.143729318
Alaska,Arkansas,928.121739071
Alaska,California,700.403369598
Alaska,Colorado,728.930202457
Alaska,Connecticut,928.53852515
Alaska,Delaware,858.236173821
Alaska,District_of_Columbia,1117.49840647
Alaska,Florida,1067.31377758
Alaska,Georgia,697.63329799
Alaska,Hawaii,845.460033094
Alaska,Idaho,833.893471005
Alaska,Illinois,743.863924382
Alaska,Indiana,833.520635655
Alaska,Iowa,957.131419979
Alaska,Kansas,826.831331353
Alaska,Kentucky,892.128315477
Alaska,Louisiana,779.269632157
Alaska,Maine,1066.28525457
Alaska,Maryland,759.883021901
Alaska,Massachusetts,916.003525349
Alaska,Michigan,888.411413148
Alaska,Minnesota,869.132635973
Alaska,Mississippi,801.848985184
Alaska,Missouri,879.255130685
Alaska,Montana,964.126784791
Alaska,Nebraska,848.95834523
Alaska,Nevada,776.809382887
Alaska,New_Hampshire,992.462525548
Alaska,New_Jersey,873.772034054
Alaska,New_Mexico,818.396342445
Alaska,New_York,797.770291685
Alaska,North_Carolina,804.60316647
Alaska,North_Dakota,881.202609474
Alaska,Ohio,872.837876233
Alaska,Oklahoma,875.82666614
Alaska,Oregon,902.264655614
Alaska,Pennsylvania,941.97510354
Alaska,Puerto_Rico,1033.46730892
Alaska,Rhode_Island,951.139835852
Alaska,South_Carolina,864.621430436
Alaska,South_Dakota,848.97322593
Alaska,Tennessee,854.921331002
Alaska,Texas,655.399030597
Alaska,Utah,889.786139411
Alaska,Vermont,982.037574605
Alaska,Virginia,775.057369965
Alaska,Washington,769.522801083
Alaska,West_Virginia,1074.84171083
Alaska,Wisconsin,901.091720455
Alaska,Wyoming,711.00113223
Alaska,Israel,1004.13491587
Arizona,Australian_Capital_Territory,908.829109062
Arizona,New_South_Wales,510.167264658
Arizona,Northern_Territory,1082.07297254
Arizona,Queensland,538.932058202
Arizona,South_Australia,530.49802642
Arizona,Tasmania,589.225904117
Arizona,Victoria,581.051539089
Arizona,Western_Australia,612.348045976
Arizona,Alberta,746.606573577
Arizona,British_Columbia,688.704833898
Arizona,Manitoba,634.549339533
Arizona,New_Brunswick,722.490535543
Arizona,Newfoundland_and_Labrador,826.157959721
Arizona,Nova_Scotia,755.519029296
Arizona,Ontario,610.578302766
Arizona,Prince_Edward_Island,878.347290382
Arizona,Quebec,690.194680183
Arizona,Saskatchewan,617.283747471
Arizona,Northwest_Territories,1481.41253525
Arizona,Nunavut,1820.31920427
Arizona,Yukon,1523.14611629
Arizona,Anhui,1133.81104488
Arizona,Beijing,1603.31340422
Arizona,Chongqing,1139.27986671
Arizona,Fujian,1260.47883688
Arizona,Gansu,1286.58511729
Arizona,Guangdong,1390.1791356
Arizona,Guangxi,1108.99086732
Arizona,Guizhou,1128.93725658
Arizona,Hainan,1145.93597941
Arizona,Hebei,1188.4458108
Arizona,Heilongjiang,1304.26914287
Arizona,Henan,1158.48878535
Arizona,Hubei,1207.25977204
Arizona,Hunan,1153.53275331
Arizona,Inner_Mongolia,1285.58539001
Arizona,Jiangsu,1175.31988465
Arizona,Jiangxi,1169.78240226
Arizona,Jilin,1284.74043985
Arizona,Liaoning,1203.45160391
Arizona,Ningxia,1268.48391659
Arizona,Qinghai,1365.04192182
Arizona,Shaanxi,1242.08703759
Arizona,Shandong,1139.72430263
Arizona,Shanghai,1523.32381561
Arizona,Shanxi,1157.45014331
Arizona,Sichuan,1159.3701622
Arizona,Tianjin,1435.29815481
Arizona,Tibet,1535.66092665
Arizona,Xinjiang,1297.84658438
Arizona,Yunnan,1234.38902821
Arizona,Zhejiang,1275.66663071
Arizona,Greece,1256.60742059
Arizona,Norway,985.431485681
Arizona,Romania,1181.35034516
Arizona,Slovakia,1192.58412305
Arizona,Spain,1183.15859072
Arizona,Portugal,1238.31876214
Arizona,Ireland,1157.6565422
Arizona,France,1088.12650985
Arizona,Slovenia,1285.70420107
Arizona,Netherlands,1102.28818315
Arizona,Finland,1114.21742532
Arizona,Austria,1144.37955083
Arizona,United-Kingdom,991.193046372
Arizona,Italy,1240.78838779
Arizona,Germany,1223.3635671
Arizona,Lithuania,1101.22601472
Arizona,Denmark,1122.11572684
Arizona,Latvia,1214.04594233
Arizona,Estonia,1101.44263373
Arizona,Hungary,1113.22985788
Arizona,Luxembourg,1121.88936157
Arizona,Bulgaria,1232.77245689
Arizona,Czech,1120.64651551
Arizona,Switzerland,1103.70707534
Arizona,Sweden,1121.26151507
Arizona,Cyprus,1076.59363819
Arizona,Uttar_Pradesh,1719.53381615
Arizona,Rajasthan,1792.95877362
Arizona,Haryana,1656.03043117
Arizona,Puducherry,1380.75578173
Arizona,West_Bengal,1557.29092188
Arizona,Andhra_Pradesh,1598.21774545
Arizona,Arunachal_Pradesh,2220.81827432
Arizona,Sikkim,1806.5964866
Arizona,Assam,1825.30214337
Arizona,Uttarakhand,1615.07346582
Arizona,Tamil_Nadu,1392.71817722
Arizona,Mizoram,1766.36753029
Arizona,Himachal_Pradesh,1399.83242883
Arizona,Meghalaya,2156.71156474
Arizona,Gujarat,1664.3431739
Arizona,Odisha,1499.04835431
Arizona,Maharashtra,1529.8328222
Arizona,Nct_of_Delhi,1812.40143007
Arizona,Chhattisgarh,1750.4454755
Arizona,Manipur,1634.36338248
Arizona,Bihar,1778.84536675
Arizona,Tripura,1687.72999086
Arizona,Jammu_and_Kashmir,1742.81213842
Arizona,Punjab,1429.50385519
Arizona,Goa,1284.36027873
Arizona,Madhya_Pradesh,1640.51746889
Arizona,Jharkhand,1793.2166143
Arizona,Andaman_and_Nicobar_Islands,1746.25009234
Arizona,Karnataka,1570.16370785
Arizona,Daman_and_Diu,2439.3817359
Arizona,Nagaland,1944.72130521
Arizona,Kerala,1189.53147659
Arizona,Aichi-ken,1359.21560372
Arizona,Akita-ken,1821.93062518
Arizona,Aomori-ken,1671.14425488
Arizona,Chiba-ken,1459.55163166
Arizona,Ehime-ken,1516.69746652
Arizona,Fukui-ken,1546.17665789
Arizona,Fukuoka-ken,1315.48335519
Arizona,Fukushima-ken,1558.77203889
Arizona,Gifu-ken,1515.4386299
Arizona,Gumma-ken,1461.54173331
Arizona,Hiroshima-ken,1394.08113173
Arizona,Hokkaido,1483.53979506
Arizona,Hyogo-ken,1398.59901975
Arizona,Ibaraki-ken,1467.88854602
Arizona,Ishikawa-ken,1474.98403872
Arizona,Iwate-ken,1646.20992527
Arizona,Kagawa-ken,1501.18933494
Arizona,Kagoshima-ken,1442.00383301
Arizona,Kanagawa-ken,1401.64578782
Arizona,Kochi-ken,1617.93734751
Arizona,Kumamoto-ken,1428.11447182
Arizona,Kyoto-fu,1541.67742091
Arizona,Mie-ken,1473.89879659
Arizona,Miyagi-ken,1420.57995342
Arizona,Miyazaki-ken,1450.01316586
Arizona,Nagano-ken,1643.49337485
Arizona,Nagasaki-ken,1475.06199025
Arizona,Nara-ken,1448.88823757
Arizona,Niigata-ken,1612.38292454
Arizona,Oita-ken,1469.40374816
Arizona,Okayama-ken,1437.19337121
Arizona,Okinawa-ken,1029.46804443
Arizona,Osaka-fu,1388.24013102
Arizona,Saga-ken,1422.49092432
Arizona,Saitama-ken,1427.48078092
Arizona,Shiga-ken,1289.1398611
Arizona,Shimane-ken,1629.64078756
Arizona,Shizuoka-ken,1534.99150873
Arizona,Tochigi-ken,1475.36334916
Arizona,Tokushima-ken,1560.13507444
Arizona,Tokyo-to,1590.44224436
Arizona,Tottori-ken,1545.77352065
Arizona,Toyama-ken,1630.8311787
Arizona,Wakayama-ken,1552.79877995
Arizona,Yamagata-ken,1660.33404588
Arizona,Yamaguchi-ken,1545.72349564
Arizona,Yamanashi-ken,1579.4577363
Arizona,Adygea,912.240713508
Arizona,Altai_Krai,1047.45968159
Arizona,Altai_Republic,1213.03260458
Arizona,Amur_Oblast,1123.21188866
Arizona,Arkhangelsk_Oblast,1056.78331785
Arizona,Astrakhan_Oblast,942.890390153
Arizona,Bashkortostan,1002.20162336
Arizona,Belgorod_Oblast,1045.16313525
Arizona,Bryansk_Oblast,1011.53960358
Arizona,Buryatia,1097.4849306
Arizona,Chechnya,1849.73388335
Arizona,Chelyabinsk_Oblast,994.417787659
Arizona,Chukotka,1944.4857736
Arizona,Chuvashia,989.112838761
Arizona,Dagestan,1401.49974472
Arizona,Ingushetia,1877.62389722
Arizona,Irkutsk_Oblast,1013.48559335
Arizona,Ivanovo_Oblast,1059.42591589
Arizona,Jewish_Autonomous_Oblast,1115.40019233
Arizona,Kabardino_Balkaria,1081.96894516
Arizona,Kaliningrad_Oblast,979.580315734
Arizona,Kalmykia,1141.1185907
Arizona,Kaluga_Oblast,1005.90978018
Arizona,Kamchatka_Krai,1332.89587184
Arizona,Karachay_Cherkessia,1039.8280976
Arizona,Karelia,1051.69444273
Arizona,Kemerovo_Oblast,1029.42798588
Arizona,Khabarovsk_Krai,1100.7756961
Arizona,Khakassia,1072.01386433
Arizona,Khanty_Mansi_Autonomous_Okrug,1709.38209989
Arizona,Kirov_Oblast,1080.90477483
Arizona,Komi_Republic,1238.05389461
Arizona,Kostroma_Oblast,1046.31244776
Arizona,Krasnodar_Krai,954.788472536
Arizona,Krasnoyarsk_Krai,1063.5457653
Arizona,Kurgan_Oblast,1040.24473482
Arizona,Kursk_Oblast,1029.57135113
Arizona,Leningrad_Oblast,1054.60125942
Arizona,Lipetsk_Oblast,1017.12799445
Arizona,Magadan_Oblast,1566.86866512
Arizona,Mari_El,1053.93638314
Arizona,Mordovia,1054.27317447
Arizona,Moscow_Oblast,1057.98069131
Arizona,Moscow,1106.55231351
Arizona,Murmansk_Oblast,1295.82360111
Arizona,Nenets_Autonomous_Okrug,1325.47495512
Arizona,Nizhny_Novgorod_Oblast,1032.85463691
Arizona,North_Ossetia_Alania,983.890311437
Arizona,Novgorod_Oblast,1029.35851571
Arizona,Novosibirsk_Oblast,996.776275738
Arizona,Omsk_Oblast,1025.40806149
Arizona,Orenburg_Oblast,1039.79521116
Arizona,Oryol_Oblast,1026.2204306
Arizona,Penza_Oblast,1025.29207635
Arizona,Perm_Krai,983.896147325
Arizona,Primorsky_Krai,1058.59024348
Arizona,Pskov_Oblast,1020.88130837
Arizona,Rostov_Oblast,999.350448422
Arizona,Ryazan_Oblast,1017.0174145
Arizona,Sakha,1347.25255308
Arizona,Sakhalin_Oblast,1251.68700116
Arizona,Samara_Oblast,1024.52177534
Arizona,Saratov_Oblast,1003.23170409
Arizona,Smolensk_Oblast,1048.34446786
Arizona,St._Petersburg,1108.9907713
Arizona,Stavropol_Krai,948.096680579
Arizona,Sverdlovsk_Oblast,1009.8192867
Arizona,Tambov_Oblast,1038.70183667
Arizona,Tatarstan,990.392328371
Arizona,Tomsk_Oblast,1071.5682465
Arizona,Tula_Oblast,1079.13079788
Arizona,Tuva,1641.86720099
Arizona,Tver_Oblast,1012.18317149
Arizona,Tyumen_Oblast,1105.78008863
Arizona,Udmurtia,1045.21702882
Arizona,Ulyanovsk_Oblast,1037.16631438
Arizona,Vladimir_Oblast,1013.11150396
Arizona,Volgograd_Oblast,974.212917733
Arizona,Vologda_Oblast,1045.42178806
Arizona,Voronezh_Oblast,1038.37088102
Arizona,Yamalo_Nenets_Autonomous_Okrug,2015.9076789
Arizona,Yaroslavl_Oblast,1046.90706201
Arizona,Zabaykalsky_Krai,1074.99205449
Arizona,Eastern_Cape,1502.12097357
Arizona,Free_State,1536.01769876
Arizona,Gauteng,1695.56811455
Arizona,KwaZulu-Natal,1751.20513955
Arizona,Limpopo,1706.94303119
Arizona,Mpumalanga,1863.48459592
Arizona,Northern_Cape,1472.50966215
Arizona,North_West,1533.78827231
Arizona,Western_Cape,1314.93372482
Arizona,Alabama,395.628443809
Arizona,Alaska,862.143729318
Arizona,Arizona,0.0
Arizona,Arkansas,365.051945048
Arizona,California,425.055988071
Arizona,Colorado,513.835804266
Arizona,Connecticut,564.801616118
